hit_id	length	cysteine_content	e_value	query_accession	query_name
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_196786	345	0.05	5.1	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T5F7|G1T5F7_RABIT	552	0.06	19.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KP31|U3KP31_RABIT	696	0.05	25.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81529	277	0.07	20.0	-	VOG11449
GEDV01.1_id_JAP84448.1	202	0.06	5.2	-	VOG11449
GIFC01P.1_id_MXU94848.1	172	0.07	5.5	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KNB7|U3KNB7_RABIT	563	0.07	7.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43232	628	0.02	4.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16242	162	0.07	7.4	-	VOG11449
GIFC01P.1_id_MXU84819.1	84	0.07	4.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_164180	221	0.07	3.9	-	VOG11449
All_sequences_Mulenga2020_id_Aam-562019	216	0.05	5.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_68700	216	0.05	5.4	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KN57|U3KN57_RABIT	650	0.06	8.5	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_25630	939	0.04	47.0	-	VOG11449
GGLE01.1_id_MBY06571.1	261	0.06	7.9	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26271	470	0.03	47.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58037	381	0.06	0.68	-	VOG11449
GIFC01P.1_id_MXU95346.1	184	0.06	5.6	-	VOG11449
All_sequences_Mulenga2020_id_Aam-264625	96	0.06	10.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_9867	96	0.06	10.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SQ40|G1SQ40_RABIT	502	0.03	16.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78123	219	0.07	23.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-509663	81	0.06	15.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_68148	81	0.06	15.0	-	VOG11449
GADI01P.1_id_JAA65907.1	118	0.09	2.1	-	VOG11449
GEFH01P.1_id_JAP65051.1	433	0.02	6.0	-	VOG11449
GIFC01P.1_id_MXU96119.1	205	0.05	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_90373	248	0.06	3.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9398	221	0.07	7.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_218053	191	0.06	2.6	-	VOG11449
GIFC01P.1_id_MXV00250.1	612	0.04	0.29	-	VOG11449
All_sequences_Mulenga2020_id_Aam-475111	129	0.09	3.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_24784	129	0.09	3.6	-	VOG11449
GFPF01P.1_id_MAA24601.1	102	0.07	43.0	-	VOG11449
GFPF01P.1_id_MAA24604.1	179	0.03	7.9	-	VOG11449
GIFC01P.1_id_MXU98285.1	326	0.06	4.6	-	VOG11449
GEGO01P.1_id_JAR88855.1	453	0.07	33.0	-	VOG11449
GIFC01P.1_id_MXV00224.1	603	0.04	0.28	-	VOG11449
All_sequences_Mulenga2020_id_Aam-405165	142	0.08	5.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21984	142	0.08	5.0	-	VOG11449
GFPF01P.1_id_MAA19079.1	223	0.05	3.3	-	VOG11449
GIFC01P.1_id_MXV00474.1	707	0.02	62.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-299031	177	0.07	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_11813	177	0.07	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_216267	237	0.04	11.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SIE0|G1SIE0_RABIT	460	0.05	14.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SU38|G1SU38_RABIT	314	0.06	0.75	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58605	461	0.03	0.97	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_199206	464	0.03	0.97	-	VOG11449
GJDI01.1_id_MCL6769540.1	238	0.06	8.8	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1U097|G1U097_RABIT	454	0.02	5.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69699	182	0.07	18.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106340	341	0.06	0.25	-	VOG11449
GEDV01.1_id_JAP80885.1	432	0.05	25.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3387	883	0.03	12.0	-	VOG11449
GADI01P.1_id_JAA72536.1	453	0.06	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_165132	893	0.03	17.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KNU7|U3KNU7_RABIT	879	0.05	31.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58004	283	0.05	1.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65843	818	0.02	52.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_73452	336	0.04	8.6	-	VOG11449
GIFC01P.1_id_MXV00123.1	575	0.06	23.0	-	VOG11449
GIFC01P.1_id_MXU93441.1	146	0.08	11.0	-	VOG11449
GIFC01P.1_id_MXU97770.1	288	0.04	2.6	-	VOG11449
GADI01P.1_id_JAA66003.1	113	0.05	88.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-811834	100	0.06	0.92	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71010	100	0.06	0.92	-	VOG11449
GJDI01.1_id_MCL6780299.1	139	0.09	6.1	-	VOG11449
All_sequences_Mulenga2020_id_Aam-363664	101	0.08	0.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_66530	101	0.08	0.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_102807	723	0.04	2.1	-	VOG11449
GEGO01P.1_id_JAR90172.1	199	0.07	12.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TAV1|G1TAV1_RABIT	1341	0.03	68.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68242	830	0.02	53.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-403038	116	0.06	6.5	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21894	116	0.06	6.5	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_100677	116	0.06	6.5	-	VOG11449
GADI01P.1_id_JAA72555.1	105	0.06	41.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SV58|G1SV58_RABIT	534	0.01	3.2	-	VOG11449
GGLE01.1_id_MBY09135.1	454	0.05	1.8	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SGV6|G1SGV6_RABIT	664	0.03	0.52	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SZ51|G1SZ51_RABIT	597	0.07	13.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T7T9|G1T7T9_RABIT	518	0.04	16.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-390688	62	0.06	32.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_16602	62	0.06	32.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_177137	442	0.03	0.83	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1995	1285	0.03	17.0	-	VOG11449
GKHW01.1_id_MDC7211519.1	318	0.03	2.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TC51|G1TC51_RABIT	294	0.03	21.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_58039	473	0.07	0.85	-	VOG11449
All_sequences_Mulenga2020_id_Aam-333830	356	0.01	1.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_79422	356	0.01	1.1	-	VOG11449
All_sequences_Mulenga2020_id_Aam-199692	197	0.09	26.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_5940	197	0.09	26.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_98138	535	0.05	12.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70273	800	0.02	50.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SN38|G1SN38_RABIT	374	0.06	100.0	-	VOG11449
GEGO01P.1_id_JAR90680.1	138	0.07	41.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_169078	475	0.03	1.1	-	VOG11449
All_sequences_Mulenga2020_id_Aam-563922	666	0.04	1.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_28042	666	0.04	1.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_179597	108	0.06	1.3	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_23444	492	0.05	17.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_214079	206	0.03	4.5	-	VOG11449
GFPF01P.1_id_MAA18685.1	311	0.02	3.0	-	VOG11449
GEDV01.1_id_JAP83116.1	1085	0.04	1.6	-	VOG11449
All_sequences_Mulenga2020_id_Aam-866598	67	0.06	6.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_58249	67	0.06	6.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16189	860	0.05	0.89	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_202345	255	0.03	3.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_47175	357	0.02	0.76	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_56476	332	0.05	3.3	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_12033	157	0.05	9.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16363	860	0.05	0.91	-	VOG11449
GEDV01.1_id_JAP81853.1	311	0.02	2.9	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_189743	705	0.02	1.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6776	473	0.07	0.92	-	VOG11449
All_sequences_Mulenga2020_id_Aam-22566	291	0.01	1.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_44886	291	0.01	1.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_77625	232	0.07	9.9	-	VOG11449
GEGO01P.1_id_JAR88597.1	204	0.07	16.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|B6A7Q6|B6A7Q6_RABIT	665	0.03	0.54	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107401	927	0.06	0.94	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6521	493	0.07	0.96	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_210464	293	0.06	33.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-721940	178	0.05	8.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_33035	178	0.05	8.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_24660	1018	0.02	1.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64546	822	0.02	67.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_56578	553	0.07	0.99	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67201	815	0.02	70.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10815	473	0.07	1.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_174562	151	0.05	1.1	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SEM0|G1SEM0_RABIT	670	0.01	0.089	-	VOG13396
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_104427	277	0.02	0.19	-	VOG13396
All_sequences_Mulenga2020_id_Aam-992688	115	0.01	1.1	-	VOG14648
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_73367	115	0.01	1.1	-	VOG14648
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_178540	168	0.01	0.26	-	VOG15179
GFPF01P.1_id_MAA17979.1	139	0.03	0.017	-	VOG15314
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_200579	330	0.02	230.0	-	VOG15314
All_sequences_Mulenga2020_id_Reverse_Aam-213101	61	0.08	0.42	-	VOG15757
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_111618	3526	0.01	0.31	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1T9T3|G1T9T3_RABIT	1110	0.03	0.0061	-	VOG16395
GEFH01P.1_id_JAP67501.1	3902	0.07	0.00017	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106683	1193	0.03	0.00086	-	VOG16395
GFPF01P.1_id_MAA19489.1	3660	0.06	0.0001	-	VOG16395
GFPF01P.1_id_MAA19490.1	3687	0.06	0.00035	-	VOG16395
GFPF01P.1_id_MAA19488.1	3828	0.07	0.00011	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_41377	1421	0.04	0.00088	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1418	977	0.02	0.066	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_90176	1497	0.04	0.00096	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93740	1021	0.03	0.07	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_96731	1031	0.03	0.071	-	VOG16395
GKHW01.1_id_MDC7207662.1	4017	0.07	0.00027	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_40833	1937	0.04	0.0014	-	VOG16395
GEDV01.1_id_JAP87639.1	4087	0.07	0.00048	-	VOG16395
GEDV01.1_id_JAP87640.1	4089	0.07	0.00048	-	VOG16395
GEDV01.1_id_JAP87638.1	4131	0.07	0.00049	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66914	1807	0.03	0.0019	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_23882	754	0.03	0.045	-	VOG16395
GEDV01.1_id_JAP79825.1	4331	0.07	0.00052	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_192446	1548	0.03	0.0047	-	VOG16395
GEDV01.1_id_JAP79826.1	3687	0.06	0.0022	-	VOG16395
All_sequences_Mulenga2020_id_Aam-152790	1541	0.03	0.0061	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_2948	1541	0.03	0.0061	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93492	1031	0.03	0.071	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_193409	1553	0.03	0.0048	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_96295	2210	0.04	0.004	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92750	2470	0.04	0.0027	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_40036	692	0.02	0.026	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_88221	2541	0.05	0.0027	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_104502	2291	0.04	0.0043	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_100981	2344	0.04	0.0045	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_75989	4184	0.06	0.0054	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1T3J8|G1T3J8_RABIT	742	0.02	0.00071	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30277	541	0.03	6.2	-	VOG16395
GBBK01.1_id_JAC22442.1	1580	0.03	0.003	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92277	1486	0.03	0.092	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8909	1486	0.03	0.092	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1311	760	0.01	0.0097	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_11661	757	0.01	0.0096	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64455	276	0.03	0.0061	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_198207	486	0.02	0.0072	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52743	454	0.02	0.025	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1SIJ0|G1SIJ0_RABIT	1049	0.03	3.0	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1SIJ6|G1SIJ6_RABIT	1053	0.03	3.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_33988	426	0.01	61.0	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1SP70|G1SP70_RABIT	1467	0.03	4.9	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190088	426	0.01	61.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30498	747	0.02	14.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_205009	294	0.02	8.4	-	VOG16395
GBBM01.1_id_JAC34993.1	1189	0.02	28.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_453	749	0.01	0.15	-	VOG16395
GJDI01.1_id_MCL6786408.1	4564	0.06	0.053	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171573	446	0.02	0.091	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_61856	792	0.02	0.29	-	VOG16395
GEFH01P.1_id_JAP64972.1	1012	0.02	0.58	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89233	1116	0.02	7.9	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_27702	924	0.02	0.38	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45897	876	0.02	0.35	-	VOG16395
GEDV01.1_id_JAP80835.1	4579	0.02	110.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_28042	1142	0.02	0.48	-	VOG16395
All_sequences_Mulenga2020_id_Aam-425232	763	0.02	0.5	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_22779	763	0.02	0.5	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_54940	734	0.01	0.27	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170584	734	0.01	0.27	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_17296	1091	0.02	0.44	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_36393	1091	0.02	0.44	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_91028	787	0.02	0.19	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_20585	820	0.02	0.67	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_192487	690	0.02	0.92	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38311	783	0.02	0.28	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13354	1116	0.02	7.9	-	VOG16395
GFPF01P.1_id_MAA23660.1	1778	0.02	38.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171579	409	0.01	1.0	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1SH19|G1SH19_RABIT	326	0.03	0.66	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171580	453	0.01	0.82	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1SYY3|G1SYY3_RABIT	1065	0.03	1.3	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170598	716	0.01	0.74	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_54229	716	0.01	0.74	-	VOG16395
GBZX01.1_id_JAG92032.1	128	0.02	0.29	-	VOG18200
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_1247	128	0.02	0.29	-	VOG18200
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_95930	309	0.04	0.73	-	VOG18200
GADI01P.1_id_JAA72218.1	169	0.01	1.1	-	VOG19166
All_sequences_Mulenga2020_id_Reverse_Aam-786748	77	0.03	0.084	-	VOG19167
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_32897	283	0.02	0.37	-	VOG19167
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34123	655	0.02	1.8	-	VOG19167
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_168043	1320	0.03	710.0	-	VOG19257
All_sequences_Mulenga2020_id_Aam-749864	80	0.00	0.98	-	VOG19619
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_54302	80	0.00	0.98	-	VOG19619
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89152	757	0.00	0.18	-	VOG19906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89250	757	0.00	0.18	-	VOG19906
All_sequences_Mulenga2020_id_tr|G1TSJ2|G1TSJ2_RABIT	165	0.02	0.9	-	VOG19906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_20283	198	0.01	7.3	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99750	331	0.00	15.0	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45405	417	0.01	51.0	-	VOG22191
GJDI01.1_id_MCL6775902.1	306	0.01	0.099	-	VOG21906
All_sequences_Mulenga2020_id_Aam-571507	325	0.01	0.075	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_28299	325	0.01	0.075	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_183863	428	0.00	53.0	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_31681	106	0.03	0.1	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_195196	604	0.01	8.6	-	VOG21906
GEFH01P.1_id_JAP63524.1	333	0.00	0.27	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173827	192	0.02	0.27	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80901	192	0.02	0.29	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_161939	277	0.02	0.39	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_112439	277	0.02	0.39	-	VOG21906
GIFC01P.1_id_MXU98274.1	324	0.04	0.41	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80304	306	0.00	0.49	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_110540	263	0.00	0.51	-	VOG21906
All_sequences_Mulenga2020_id_Aam-187244	332	0.00	0.58	-	VOG21906
GBZX01.1_id_JAG91233.1	332	0.00	0.58	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_5157	332	0.00	0.58	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2046	332	0.00	0.58	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_79548	332	0.00	0.58	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_102806	303	0.00	80.0	-	VOG22191
GJDI01.1_id_MCL6767378.1	453	0.04	1.1	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_164576	713	0.01	38.0	-	VOG22191
All_sequences_Mulenga2020_id_Aam-1041755	288	0.02	1.0	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_74042	288	0.02	1.0	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81779	391	0.04	1.2	-	VOG21906
GJDI01.1_id_MCL6773774.1	430	0.04	1.4	-	VOG21906
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_96904	744	0.00	40.0	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_63086	713	0.01	38.0	-	VOG22191
All_sequences_Mulenga2020_id_Aam-997922	152	0.00	0.0041	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_62177	152	0.00	0.0041	-	VOG22191
All_sequences_Mulenga2020_id_tr|Q95JE9|Q95JE9_RABIT	284	0.00	0.99	-	VOG22191
All_sequences_Mulenga2020_id_contaminant_KERATIN13	643	0.00	0.093	-	VOG22191
All_sequences_Mulenga2020_id_tr|G1U9I8|G1U9I8_RABIT	611	0.01	0.46	-	VOG22191
GIFC01P.1_id_MXU99505.1	451	0.02	0.27	-	VOG22191
All_sequences_Mulenga2020_id_tr|G1U9K5|G1U9K5_RABIT	523	0.02	0.28	-	VOG22191
All_sequences_Mulenga2020_id_Reverse_Aam-224015	303	0.03	0.28	-	VOG22191
All_sequences_Mulenga2020_id_Aam-347227	290	0.05	0.3	-	VOG22191
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_14402	290	0.05	0.3	-	VOG22191
